"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,2,"F9","Frontier Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",24.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,40.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",9.00,2.00,1.93,0.00,0.02,0.00,0.05,1.00,0.00,170.00,161.00,0.00,2.00,0.00,7.00,
2021,2,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",26.00,4.00,1.89,0.00,1.61,0.00,0.50,0.00,0.00,109.00,51.00,0.00,50.00,0.00,8.00,
2021,2,"F9","Frontier Airlines Inc.","ONT","Ontario, CA: Ontario International",35.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",140.00,29.00,10.05,0.00,11.63,0.00,7.33,0.00,0.00,1867.00,790.00,0.00,520.00,0.00,557.00,
2021,2,"F9","Frontier Airlines Inc.","ORF","Norfolk, VA: Norfolk International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",29.00,11.00,2.20,0.90,7.46,0.00,0.44,1.00,0.00,592.00,108.00,62.00,387.00,0.00,35.00,
2021,2,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",23.00,6.00,0.18,0.00,4.95,0.00,0.87,0.00,0.00,298.00,13.00,0.00,225.00,0.00,60.00,
2021,2,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",233.00,59.00,15.60,1.28,22.54,0.00,19.58,3.00,0.00,4172.00,838.00,68.00,1320.00,0.00,1946.00,
2021,2,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",212.00,24.00,7.36,1.86,7.28,0.00,7.51,0.00,0.00,1523.00,435.00,139.00,260.00,0.00,689.00,
2021,2,"F9","Frontier Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",8.00,2.00,1.22,0.00,0.78,0.00,0.00,0.00,0.00,33.00,19.00,0.00,14.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","PNS","Pensacola, FL: Pensacola International",10.00,2.00,0.96,0.13,0.92,0.00,0.00,0.00,0.00,56.00,23.00,4.00,29.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",7.00,2.00,0.86,0.00,1.14,0.00,0.00,0.00,0.00,131.00,100.00,0.00,31.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",25.00,3.00,0.85,0.00,0.85,0.00,1.30,0.00,0.00,181.00,45.00,0.00,69.00,0.00,67.00,
2021,2,"F9","Frontier Airlines Inc.","PWM","Portland, ME: Portland International Jetport",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",42.00,6.00,1.03,2.19,2.30,0.00,0.48,0.00,0.00,519.00,19.00,365.00,96.00,0.00,39.00,
2021,2,"F9","Frontier Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",202.00,46.00,8.76,4.18,26.58,0.00,6.48,3.00,0.00,3866.00,1070.00,791.00,1274.00,0.00,731.00,
2021,2,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",100.00,10.00,3.78,1.66,4.56,0.00,0.00,0.00,0.00,434.00,165.00,78.00,191.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SAT","San Antonio, TX: San Antonio International",25.00,2.00,0.33,0.00,1.32,0.00,0.36,5.00,0.00,141.00,33.00,0.00,70.00,0.00,38.00,
2021,2,"F9","Frontier Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,75.00,
2021,2,"F9","Frontier Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",7.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",18.00,4.00,0.03,0.61,3.36,0.00,0.00,0.00,0.00,162.00,1.00,36.00,125.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",51.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,29.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",16.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",90.00,17.00,6.39,1.97,7.38,0.00,1.27,0.00,0.00,873.00,369.00,159.00,273.00,0.00,72.00,
2021,2,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",103.00,11.00,1.11,2.57,5.40,0.00,1.92,0.00,0.00,995.00,104.00,70.00,716.00,0.00,105.00,
2021,2,"F9","Frontier Airlines Inc.","SMF","Sacramento, CA: Sacramento International",31.00,4.00,3.50,0.00,0.50,0.00,0.00,0.00,0.00,178.00,149.00,0.00,29.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",36.00,6.00,2.69,1.00,1.20,0.00,1.11,0.00,0.00,160.00,60.00,46.00,30.00,0.00,24.00,
2021,2,"F9","Frontier Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",18.00,7.00,0.11,0.95,4.55,0.00,1.38,0.00,0.00,497.00,2.00,139.00,216.00,0.00,140.00,
2021,2,"F9","Frontier Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",54.00,6.00,3.12,0.48,2.21,0.00,0.19,0.00,0.00,315.00,183.00,31.00,92.00,0.00,9.00,
2021,2,"F9","Frontier Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",31.00,3.00,0.46,0.00,2.43,0.00,0.12,0.00,0.00,81.00,15.00,0.00,62.00,0.00,4.00,
2021,2,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",150.00,37.00,8.11,1.77,24.50,0.00,2.62,1.00,0.00,1833.00,494.00,117.00,1025.00,0.00,197.00,
2021,2,"F9","Frontier Airlines Inc.","TTN","Trenton, NJ: Trenton Mercer",67.00,17.00,0.89,0.76,9.85,0.00,5.50,3.00,0.00,855.00,72.00,38.00,479.00,0.00,266.00,
2021,2,"F9","Frontier Airlines Inc.","TUL","Tulsa, OK: Tulsa International",8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,43.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","TUS","Tucson, AZ: Tucson International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",8.00,1.00,0.88,0.00,0.12,0.00,0.00,0.00,0.00,33.00,29.00,0.00,4.00,0.00,0.00,
2021,2,"F9","Frontier Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",81.00,9.00,1.91,1.10,2.09,0.00,3.90,6.00,0.00,491.00,151.00,36.00,44.00,0.00,260.00,
2021,2,"G4","Allegiant Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",10.00,4.00,1.00,0.00,2.04,0.00,0.96,2.00,0.00,547.00,116.00,0.00,304.00,0.00,127.00,
2021,2,"G4","Allegiant Air","ALB","Albany, NY: Albany International",33.00,6.00,3.12,0.00,2.15,0.00,0.73,0.00,0.00,508.00,390.00,0.00,104.00,0.00,14.00,
2021,2,"G4","Allegiant Air","ATW","Appleton, WI: Appleton International",61.00,8.00,3.73,0.00,2.12,0.00,2.15,3.00,0.00,482.00,220.00,0.00,69.00,0.00,193.00,
2021,2,"G4","Allegiant Air","AUS","Austin, TX: Austin - Bergstrom International",40.00,7.00,1.32,0.00,4.32,0.00,1.36,14.00,0.00,484.00,161.00,0.00,192.00,0.00,131.00,
2021,2,"G4","Allegiant Air","AVL","Asheville, NC: Asheville Regional",164.00,20.00,4.18,0.19,2.51,0.00,13.11,16.00,0.00,1503.00,771.00,8.00,86.00,0.00,638.00,
2021,2,"G4","Allegiant Air","AZA","Phoenix, AZ: Phoenix - Mesa Gateway",514.00,83.00,21.53,4.92,16.48,0.00,40.07,14.00,0.00,5897.00,2575.00,201.00,643.00,0.00,2478.00,
2021,2,"G4","Allegiant Air","BGR","Bangor, ME: Bangor International",40.00,7.00,3.89,0.00,2.11,0.00,1.00,1.00,1.00,856.00,342.00,0.00,468.00,0.00,46.00,
2021,2,"G4","Allegiant Air","BIL","Billings, MT: Billings Logan International",19.00,3.00,0.00,0.00,2.78,0.00,0.22,0.00,0.00,94.00,0.00,0.00,87.00,0.00,7.00,
2021,2,"G4","Allegiant Air","BIS","Bismarck/Mandan, ND: Bismarck Municipal",44.00,7.00,1.18,0.00,4.53,0.00,1.29,0.00,0.00,250.00,29.00,0.00,127.00,0.00,94.00,
2021,2,"G4","Allegiant Air","BLI","Bellingham, WA: Bellingham International",60.00,7.00,1.85,0.00,4.92,0.00,0.23,9.00,0.00,1222.00,413.00,0.00,804.00,0.00,5.00,
2021,2,"G4","Allegiant Air","BLV","Belleville, IL: Scott AFB/MidAmerica",69.00,12.00,2.36,2.00,3.47,0.00,4.16,3.00,0.00,373.00,68.00,51.00,118.00,0.00,136.00,
2021,2,"G4","Allegiant Air","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",16.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,39.00,
2021,2,"G4","Allegiant Air","BNA","Nashville, TN: Nashville International",117.00,26.00,3.62,1.73,7.38,0.00,13.28,30.00,0.00,1597.00,228.00,100.00,380.00,0.00,889.00,
2021,2,"G4","Allegiant Air","BOI","Boise, ID: Boise Air Terminal",30.00,11.00,2.66,0.64,7.70,0.00,0.00,3.00,0.00,1682.00,139.00,29.00,1514.00,0.00,0.00,
2021,2,"G4","Allegiant Air","BOS","Boston, MA: Logan International",25.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",16.00,3.00,0.23,1.00,1.00,0.00,0.77,1.00,0.00,313.00,42.00,72.00,61.00,0.00,138.00,
2021,2,"G4","Allegiant Air","BZN","Bozeman, MT: Bozeman Yellowstone International",24.00,5.00,2.00,2.00,1.00,0.00,0.00,2.00,0.00,249.00,140.00,92.00,17.00,0.00,0.00,
2021,2,"G4","Allegiant Air","CHA","Chattanooga, TN: Lovell Field",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","CHS","Charleston, SC: Charleston AFB/International",29.00,8.00,2.84,0.07,2.38,0.00,2.71,2.00,0.00,666.00,394.00,3.00,142.00,0.00,127.00,
2021,2,"G4","Allegiant Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",86.00,15.00,7.66,2.21,3.45,0.00,1.67,3.00,0.00,617.00,334.00,123.00,73.00,0.00,87.00,
2021,2,"G4","Allegiant Air","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",9.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,252.00,187.00,0.00,0.00,0.00,65.00,
2021,2,"G4","Allegiant Air","CLE","Cleveland, OH: Cleveland-Hopkins International",41.00,2.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00,39.00,24.00,0.00,15.00,0.00,0.00,
2021,2,"G4","Allegiant Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",275.00,64.00,18.30,1.00,7.52,0.00,37.18,16.00,0.00,4319.00,1896.00,130.00,298.00,0.00,1995.00,
2021,2,"G4","Allegiant Air","DAY","Dayton, OH: James M Cox/Dayton International",19.00,4.00,0.00,0.00,2.05,0.00,1.95,1.00,0.00,268.00,0.00,0.00,131.00,0.00,137.00,
2021,2,"G4","Allegiant Air","DEN","Denver, CO: Denver International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","DSM","Des Moines, IA: Des Moines International",73.00,9.00,3.34,3.00,2.52,0.00,0.14,3.00,1.00,639.00,262.00,291.00,59.00,0.00,27.00,
2021,2,"G4","Allegiant Air","ELM","Elmira/Corning, NY: Elmira/Corning Regional",36.00,1.00,0.16,0.00,0.00,0.00,0.84,0.00,0.00,58.00,9.00,0.00,0.00,0.00,49.00,
2021,2,"G4","Allegiant Air","ELP","El Paso, TX: El Paso International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","EUG","Eugene, OR: Mahlon Sweet Field",44.00,7.00,2.00,0.00,4.00,0.00,1.00,4.00,0.00,630.00,239.00,0.00,373.00,0.00,18.00,
2021,2,"G4","Allegiant Air","EVV","Evansville, IN: Evansville Regional",8.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,19.00,
2021,2,"G4","Allegiant Air","EWR","Newark, NJ: Newark Liberty International",24.00,2.00,1.00,0.00,1.00,0.00,0.00,7.00,0.00,174.00,157.00,0.00,17.00,0.00,0.00,
2021,2,"G4","Allegiant Air","FAR","Fargo, ND: Hector International",73.00,14.00,6.73,0.00,4.41,0.00,2.86,2.00,0.00,989.00,462.00,0.00,241.00,0.00,286.00,
2021,2,"G4","Allegiant Air","FAT","Fresno, CA: Fresno Yosemite International",37.00,6.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,156.00,116.00,0.00,20.00,0.00,20.00,
2021,2,"G4","Allegiant Air","FCA","Kalispell, MT: Glacier Park International",16.00,5.00,2.79,0.00,2.19,0.00,0.02,0.00,0.00,197.00,97.00,0.00,99.00,0.00,1.00,
2021,2,"G4","Allegiant Air","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",234.00,51.00,7.59,1.85,27.74,0.00,13.82,14.00,0.00,2626.00,620.00,48.00,906.00,0.00,1052.00,
2021,2,"G4","Allegiant Air","FNT","Flint, MI: Bishop International",96.00,9.00,3.85,0.00,1.03,1.00,3.11,2.00,0.00,591.00,377.00,0.00,24.00,18.00,172.00,
2021,2,"G4","Allegiant Air","FSD","Sioux Falls, SD: Joe Foss Field",79.00,6.00,2.87,0.00,3.13,0.00,0.00,1.00,0.00,211.00,97.00,0.00,114.00,0.00,0.00,
2021,2,"G4","Allegiant Air","FWA","Fort Wayne, IN: Fort Wayne International",67.00,11.00,5.63,0.00,1.01,0.00,4.36,1.00,1.00,715.00,461.00,0.00,40.00,0.00,214.00,
2021,2,"G4","Allegiant Air","GEG","Spokane, WA: Spokane International",10.00,5.00,0.07,0.00,4.48,0.00,0.45,0.00,0.00,117.00,1.00,0.00,102.00,0.00,14.00,
2021,2,"G4","Allegiant Air","GFK","Grand Forks, ND: Grand Forks International",25.00,3.00,1.00,0.00,1.61,0.00,0.39,1.00,0.00,109.00,67.00,0.00,33.00,0.00,9.00,
2021,2,"G4","Allegiant Air","GJT","Grand Junction, CO: Grand Junction Regional",20.00,5.00,1.81,0.00,1.79,0.00,1.40,0.00,0.00,378.00,179.00,0.00,78.00,0.00,121.00,
2021,2,"G4","Allegiant Air","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",6.00,1.00,0.76,0.00,0.24,0.00,0.00,0.00,0.00,21.00,16.00,0.00,5.00,0.00,0.00,
2021,2,"G4","Allegiant Air","GRI","Grand Island, NE: Central Nebraska Regional",19.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","GRR","Grand Rapids, MI: Gerald R. Ford International",162.00,37.00,8.24,0.60,4.27,0.00,23.89,3.00,0.00,2563.00,531.00,67.00,534.00,0.00,1431.00,
2021,2,"G4","Allegiant Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",16.00,3.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,184.00,0.00,24.00,0.00,0.00,160.00,
2021,2,"G4","Allegiant Air","GSP","Greer, SC: Greenville-Spartanburg International",24.00,1.00,0.00,0.00,0.38,0.00,0.62,1.00,0.00,21.00,0.00,0.00,8.00,0.00,13.00,
2021,2,"G4","Allegiant Air","GTF","Great Falls, MT: Great Falls International",16.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,57.00,0.00,0.00,
2021,2,"G4","Allegiant Air","HGR","Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,180.00,0.00,180.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","HOU","Houston, TX: William P Hobby",30.00,12.00,1.04,8.30,2.26,0.00,0.41,6.00,0.00,517.00,190.00,202.00,100.00,0.00,25.00,
2021,2,"G4","Allegiant Air","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field",25.00,3.00,0.33,1.57,0.20,0.00,0.90,7.00,0.00,183.00,25.00,83.00,3.00,0.00,72.00,
2021,2,"G4","Allegiant Air","IAG","Niagara Falls, NY: Niagara Falls International",36.00,1.00,0.19,0.00,0.27,0.00,0.54,2.00,1.00,63.00,12.00,0.00,17.00,0.00,34.00,
2021,2,"G4","Allegiant Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",16.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00,
2021,2,"G4","Allegiant Air","IDA","Idaho Falls, ID: Idaho Falls Regional",18.00,5.00,1.32,0.00,2.21,0.00,1.47,0.00,0.00,260.00,115.00,0.00,57.00,0.00,88.00,
2021,2,"G4","Allegiant Air","IND","Indianapolis, IN: Indianapolis International",122.00,29.00,11.17,0.32,5.38,0.00,12.13,4.00,0.00,1743.00,770.00,8.00,156.00,0.00,809.00,
2021,2,"G4","Allegiant Air","JAX","Jacksonville, FL: Jacksonville International",25.00,7.00,0.99,0.00,3.18,0.00,2.83,1.00,0.00,341.00,120.00,0.00,74.00,0.00,147.00,
2021,2,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",609.00,82.00,18.83,9.09,23.47,0.00,30.62,29.00,1.00,6317.00,1924.00,1592.00,1039.00,0.00,1762.00,
2021,2,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",67.00,6.00,1.33,0.91,2.95,0.00,0.82,8.00,0.00,1613.00,1436.00,60.00,89.00,0.00,28.00,
2021,2,"G4","Allegiant Air","LCK","Columbus, OH: Rickenbacker International",58.00,16.00,5.33,1.33,3.67,0.00,5.66,6.00,0.00,1541.00,908.00,28.00,152.00,0.00,453.00,
2021,2,"G4","Allegiant Air","LEX","Lexington, KY: Blue Grass",52.00,6.00,0.87,0.00,1.79,0.00,3.34,2.00,0.00,487.00,94.00,0.00,75.00,0.00,318.00,
2021,2,"G4","Allegiant Air","LRD","Laredo, TX: Laredo International",7.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,136.00,136.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","MCI","Kansas City, MO: Kansas City International",16.00,2.00,0.40,0.00,0.90,0.00,0.70,0.00,0.00,35.00,6.00,0.00,15.00,0.00,14.00,
2021,2,"G4","Allegiant Air","MDT","Harrisburg, PA: Harrisburg International",63.00,10.00,3.51,1.87,2.52,0.00,2.10,2.00,0.00,883.00,161.00,576.00,52.00,0.00,94.00,
2021,2,"G4","Allegiant Air","MDW","Chicago, IL: Chicago Midway International",30.00,6.00,1.89,0.00,0.89,0.00,3.23,2.00,0.00,232.00,56.00,0.00,27.00,0.00,149.00,
2021,2,"G4","Allegiant Air","MEM","Memphis, TN: Memphis International",68.00,6.00,3.00,0.61,2.00,0.00,0.39,16.00,0.00,201.00,105.00,17.00,68.00,0.00,11.00,
2021,2,"G4","Allegiant Air","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",19.00,1.00,0.85,0.00,0.15,0.00,0.00,1.00,0.00,78.00,66.00,0.00,12.00,0.00,0.00,
2021,2,"G4","Allegiant Air","MFR","Medford, OR: Rogue Valley International - Medford",20.00,6.00,1.02,1.00,3.63,0.00,0.35,0.00,0.00,234.00,28.00,98.00,92.00,0.00,16.00,
2021,2,"G4","Allegiant Air","MLI","Moline, IL: Quad City International",39.00,6.00,1.54,0.00,1.76,0.00,2.70,1.00,0.00,224.00,42.00,0.00,48.00,0.00,134.00,
2021,2,"G4","Allegiant Air","MOT","Minot, ND: Minot International",29.00,1.00,0.95,0.00,0.05,0.00,0.00,0.00,0.00,303.00,289.00,0.00,14.00,0.00,0.00,
2021,2,"G4","Allegiant Air","MRY","Monterey, CA: Monterey Regional",8.00,1.00,0.00,0.00,0.06,0.00,0.94,1.00,0.00,147.00,0.00,0.00,9.00,0.00,138.00,
2021,2,"G4","Allegiant Air","MSO","Missoula, MT: Missoula International",20.00,4.00,0.00,0.63,3.38,0.00,0.00,0.00,0.00,116.00,0.00,25.00,91.00,0.00,0.00,
2021,2,"G4","Allegiant Air","MSY","New Orleans, LA: Louis Armstrong New Orleans International",34.00,18.00,2.84,0.93,8.20,0.00,6.04,2.00,0.00,906.00,214.00,76.00,332.00,0.00,284.00,
2021,2,"G4","Allegiant Air","OAK","Oakland, CA: Metropolitan Oakland International",36.00,4.00,0.41,0.00,0.30,0.00,3.30,4.00,0.00,330.00,28.00,0.00,8.00,0.00,294.00,
2021,2,"G4","Allegiant Air","OGD","Ogden, UT: Ogden-Hinckley",8.00,3.00,1.57,0.00,0.25,0.00,1.18,0.00,0.00,278.00,201.00,0.00,19.00,0.00,58.00,
2021,2,"G4","Allegiant Air","OKC","Oklahoma City, OK: Will Rogers World",8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","OMA","Omaha, NE: Eppley Airfield",33.00,2.00,1.13,0.00,0.00,0.00,0.87,0.00,0.00,63.00,50.00,0.00,0.00,0.00,13.00,
2021,2,"G4","Allegiant Air","ORF","Norfolk, VA: Norfolk International",28.00,4.00,1.45,0.00,0.55,0.00,2.00,1.00,0.00,205.00,146.00,0.00,21.00,0.00,38.00,
2021,2,"G4","Allegiant Air","OWB","Owensboro, KY: Owensboro Daviess County Regional",8.00,1.00,0.00,0.00,0.24,0.00,0.76,1.00,0.00,17.00,0.00,0.00,4.00,0.00,13.00,
2021,2,"G4","Allegiant Air","PBG","Plattsburgh, NY: Plattsburgh International",29.00,1.00,0.00,0.00,0.08,0.00,0.92,2.00,1.00,232.00,0.00,0.00,19.00,0.00,213.00,
2021,2,"G4","Allegiant Air","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",32.00,8.00,2.00,0.00,5.00,0.00,1.00,1.00,0.00,296.00,139.00,0.00,122.00,0.00,35.00,
2021,2,"G4","Allegiant Air","PGD","Punta Gorda, FL: Punta Gorda Airport",593.00,174.00,23.64,8.01,88.10,0.00,54.25,17.00,2.00,12415.00,2726.00,711.00,3486.00,0.00,5492.00,
2021,2,"G4","Allegiant Air","PIA","Peoria, IL: General Downing - Peoria International",53.00,3.00,1.53,0.00,0.52,0.00,0.94,0.00,0.00,119.00,26.00,0.00,12.00,0.00,81.00,
2021,2,"G4","Allegiant Air","PIE","St. Petersburg, FL: St Pete Clearwater International",587.00,136.00,17.58,7.54,73.57,0.00,37.31,29.00,1.00,9135.00,2497.00,739.00,2798.00,1.00,3100.00,
2021,2,"G4","Allegiant Air","PIT","Pittsburgh, PA: Pittsburgh International",72.00,13.00,2.49,1.00,2.59,0.00,6.92,2.00,0.00,526.00,97.00,37.00,72.00,0.00,320.00,
2021,2,"G4","Allegiant Air","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",16.00,4.00,0.24,2.67,1.09,0.00,0.00,0.00,0.00,218.00,5.00,157.00,56.00,0.00,0.00,
2021,2,"G4","Allegiant Air","PSM","Portsmouth, NH: Portsmouth International at Pease",37.00,4.00,1.22,0.00,0.28,0.00,2.50,0.00,0.00,227.00,25.00,0.00,9.00,0.00,193.00,
2021,2,"G4","Allegiant Air","PSP","Palm Springs, CA: Palm Springs International",19.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","PVD","Providence, RI: Theodore Francis Green State",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"G4","Allegiant Air","PVU","Provo, UT: Provo Municipal",61.00,14.00,0.39,0.00,8.01,0.00,5.60,3.00,0.00,1361.00,13.00,0.00,1154.00,0.00,194.00,
2021,2,"G4","Allegiant Air","RAP","Rapid City, SD: Rapid City Regional",22.00,5.00,2.33,0.00,1.31,0.00,1.35,0.00,0.00,212.00,146.00,0.00,37.00,0.00,29.00,
2021,2,"G4","Allegiant Air","RDM","Bend/Redmond, OR: Roberts Field",8.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00,
2021,2,"G4","Allegiant Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",24.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,75.00,48.00,0.00,0.00,0.00,27.00,
2021,2,"G4","Allegiant Air","RFD","Rockford, IL: Chicago/Rockford International",63.00,8.00,1.87,1.00,3.30,0.00,1.84,2.00,1.00,492.00,104.00,222.00,100.00,0.00,66.00,
2021,2,"G4","Allegiant Air","RIC","Richmond, VA: Richmond International",25.00,4.00,1.98,0.00,1.00,0.00,1.02,4.00,0.00,422.00,189.00,0.00,200.00,0.00,33.00,
2021,2,"G4","Allegiant Air","RNO","Reno, NV: Reno/Tahoe International",28.00,4.00,0.28,0.00,0.27,0.00,3.45,1.00,0.00,154.00,7.00,0.00,17.00,0.00,130.00,
